text,is_prompt
"""gpt-3.5-turbo""",1
"""gpt-3.5-turbo-0613""",1
"""""",1
"""""""
    Review: {query}
    Sentiment: {answer}
    """"""",1
"""""",1
"""Number of warmup iterations""",0
"""""""Question: {question}

Answer: Let's think step by step.""""""",1
"""content""",0
"""""""You are a teacher grading a quiz.
You are given a question, the context the question is about, and the student's answer. You are asked to score the student's answer as either CORRECT or INCORRECT, based on the context.

Example Format:
QUESTION: question here
CONTEXT: context the question is about here
STUDENT ANSWER: student's answer here
GRADE: CORRECT or INCORRECT here

Grade the student answers based ONLY on their factual accuracy. Ignore differences in punctuation and phrasing between the student answer and true answer. It is OK if the student answer contains more information than the true answer, as long as it does not contain any conflicting statements. Begin! 

QUESTION: {query}
CONTEXT: {context}
STUDENT ANSWER: {result}
GRADE:""""""",1
"""history""",0
"""""""Use the following pieces of context to extract information from the resume of the candidate to help assess whether the candidate fits the position.
If there is no information in the resume which is useful, just say I do not know. You must not make up additional context which is not mentioned in resume.

{context}

Question: {question}
Answer:""""""",1
"""source_handle""",0
"""f-string""",1
"""""",1
"""""",1
"""advanced""",0
"""gpt-3.5-turbo""",1
"r""""""Converts a string with equal signs to dictionary. E.g.
    >>> _string_to_dict("" name=user university=stanford"")
    {'name': 'user', 'university': 'stanford'}
    """"""",0
"""""""You are a teacher grading a quiz.
You are given a question, the context the question is about, and the student's answer. You are asked to score the student's answer as either CORRECT or INCORRECT, based on the context.
Write out in a step by step manner your reasoning to be sure that your conclusion is correct. Avoid simply stating the correct answer at the outset.

Example Format:
QUESTION: question here
CONTEXT: context the question is about here
STUDENT ANSWER: student's answer here
EXPLANATION: step by step reasoning here
GRADE: CORRECT or INCORRECT here

Grade the student answers based ONLY on their factual accuracy. Ignore differences in punctuation and phrasing between the student answer and true answer. It is OK if the student answer contains more information than the true answer, as long as it does not contain any conflicting statements. Begin! 

QUESTION: {query}
CONTEXT: {context}
STUDENT ANSWER: {result}
EXPLANATION:""""""",1
"""{question}""",1
"""""""Clear memory contents.""""""",0
"""gpt-3.5-turbo""",1
"""""""_summary_

        Args:
            url (str): web url
            question (str): question to ask

        """"""",0
"""""",1
'author',0
"""q1""",0
"""PDFloader""",0
"""_fn""",0
'widths',0
"""registration/register.html""",0
"""BASETEN_API_KEY""",0
"""""",1
"""""""You are a company name generator. Based on a company description, it is your job to create a company name.

Company description: {company_description}

Company name:""""""",1
"""""""
User: {query}
AI: {answer}
""""""",1
"""verbose""",0
"""prompt""",1
"""""""Use the following pieces of context to answer the question at the end. If you don't know the answer, just say that you don't know, don't try to make up an answer.

{context}

Question: {question}
Helpful Answer:""""""",1
"""""",1
'./TestOutput',0
"""""",1
'',1
"""Google api not installed""",0
"""Create Account""",0
"""""""Expect output key.

        :meta private:
        """"""",0
"""prompt""",1
"""'The thing I wish you improved is...'""",0
"""gpt-3.5-turbo-16k""",1
"""understand manner. When you don't know the answer to a question you admit """,0
"""""""
        Write a title for a Youtube video about {content}
    """"""",0
"""""""
Create a plan to fulfill the given instruction. 
The plan should be broken down into clear, logical steps that detail how to accomplish the task. 
Consider all necessary user interactions, system processes, and validations, 
and ensure that the steps are in a logical sequence that corresponds to the given instruction.
Don't generate impossible steps in the plan because only those tasks are available:
{TASK_DESCRIPTIONS}

Pay attention to the input_data_type and the output_data_type.
If one of the task's output is  input of another, then output_data_type of previous one
should be the same as input_data_type of successor.

Only those task types are allowed to be used:
{TASK_NAMES}

Highly pay attention to the input data type and the output data type of the tasks while creating the plan. These are the data types:

{TASK_DTYPES}

When you create a step in the plan, its input data type 
either should be none or the output data type of the caller step. 

If you use a task in a step, highly pay attention to the input data type and the output data type of the task because it should be compatible with the step.

""""""",1
"""www.""",0
"""/human/{session_id}""",0
"""1024x1024""",0
"""prompt""",1
'',1
"""""",1
"""""",1
"""gpt-3.5-turbo""",1
"""""",1
"""""",1
"""id""",0
"f""langchain.agents.{agent}""",0
"""TP""",0
"""gpt-3.5-turbo""",1
'mp4',0
"f""https://{host}/serving-endpoints/{endpoint_name}/invocations""",0
"""Content: {page_content}\nSource: {source}""",0
"""mimeType""",0
"""task_id""",0
"""{input}""",1
'separator_type',0
"""model""",0
"f""## Costs\n**Total cost: ${sum(costs):.5f}**\n""",0
"""Yielding chunk: %s""",0
"""w""",0
"""""",1
"""""""
Answer the following questions as best you can. You have access to the following tools:
{tool_description}
Use the following format:
Question: the input question you must answer
Thought: you should always think about what to do
Action: the action to take, should be one of [{tool_name}]
Action Input: the input to the action
Observation: the result of the action
... (this Thought/Action/Action Input/Observation can repeat N times)
Thought: I now know the final answer
Final Answer: the final answer to the original input question

Begin!

Question: {question}
Thought:
""""""",1
"f""Framework undefined: {framework}""",0
"""\n\nAssistant: """,1
"""prompt""",1
"""""",1
"""context""",0
"""falcon""",1
"""""",1
"""outputs""",0
'🎙 Creating Vectorstore...',0
'**Generated images**',0
"""""""Return prompt as string.""""""",0
'channel_id',0
"""choices""",0
'w',0
"""玫瑰""",1
"""""""Break down or rephrase the follow up input into fewer than heterogeneous one-hop queries to be the input of a retrieval tool, if the follow up inout is multi-hop, multi-step, complex or comparative queries and relevant to Chat History and Document Names. Otherwise keep the follow up input as it is.


The output format should strictly follow the following, and each query can only conatain 1 document name:
```
1. One-hop standalone query
...
3. One-hop standalone query
...
```


Document Names in the database:
```
{database}
```


Chat History:
```
{chat_history}
```


Begin:

Follow Up Input: {question}

One-hop standalone queries(s):
""""""",1
'!no-notify',0
"""endpoint_name""",0
"""prompt""",1
'',1
"""example_selector""",0
"""""",1
"""input""",0
"""""""
Find the clickable links relevant to {use_case} from {data} and display the results as links and display them as bullet points
""""""",1
"f""{system_start}{system_message_content}{system_end}""",1
"""I am a 55 year old business owner.\nI'm considering investing a portion of my profits in the commodities market.\nWhat's your opinion on the current oil market situation?""",0
"""```output""",0
"""""""This is a conversation between a human and a bot:

{chat_history}

Write a summary of the conversation for {input}:
""""""",1
"""This should raise an error.""",1
"""primary""",0
"""""",1
"""""",1
""")""",0
'',1
'str',0
"""Token Expired""",0
"""""",1
"""gpt-3.5-turbo-0613""",1
"""placeholder""",0
"""Parameters""",0
"""f-string""",1
"""""",1
"""input""",0
"""""""Assistant is a large language model trained by OpenAI.
Assistant is designed to be able to assist with a wide range of tasks, from answering simple questions to providing in-depth explanations and discussions on a wide range of topics. As a language model, Assistant is able to generate human-like text based on the input it receives, allowing it to engage in natural-sounding conversations and provide responses that are coherent and relevant to the topic at hand.
Assistant is constantly learning and improving, and its capabilities are constantly evolving. It is able to process and understand large amounts of text, and can use this knowledge to provide accurate and informative responses to a wide range of questions. Additionally, Assistant is able to generate its own text based on the input it receives, allowing it to engage in discussions and provide explanations and descriptions on a wide range of topics.
Overall, Assistant is a powerful tool that can help with a wide range of tasks and provide valuable insights and information on a wide range of topics. Whether you need help with a specific question or just want to have a conversation about a particular topic, Assistant is here to assist.

Human: {human_input}
Assistant:""""""",1
"""white""",0
"""""",1
"""""",1
'StyleGAN',0
"""object""",0
"""Record""",0
"""agent_scratchpad""",0
"""""""Question: {question}
    Answer: """"""",1
"""""",1
"""FATAL""",0
""" Extract all of the knowledge triples from the last line of conversation.""",0
"""prompt""",1
"""return_only_outputs""",0
"f""Sentiment Label: {st.session_state.prev_sentiment_label}""",0
'Sources:',0
"""gpt-4-1106-preview""",1
"""""",1
"""gpt-3.5-turbo""",1
"""Hola, mi nombre es {name}""",0
"""prompt""",1
"""online""",0
"""repo_master""",0
'',1
'',1
"""""",1
"""{guidelines}\n\nThe inputs must be diverse, covering a wide range of scenarios. You will not generate duplicate inputs. These inputs should be organized in rows in csv format with the columns {columns}.\n\n{label_descriptions}\n\n{format_guidelines}\n\n{output_guidelines}\n\n```csv""",1
"""question-3""",0
"""gpt-3.5-turbo""",1
"""description""",0
"""gpt-3.5-turbo""",1
"""""""
{text}\n
请你提取包含“人”(name, position)，“时间”，“事件“，“地点”（location）类型的所有信息，并输出JSON格式
""""""",1
"""""",1
"""""""An AI language model has been given access to a set of tools to help answer a user's question.

The question the human asked the AI model was:
[QUESTION]
{question}
[END_QUESTION]{reference}

The AI language model decided to use the following set of tools to answer the question:
[AGENT_TRAJECTORY]
{agent_trajectory}
[END_AGENT_TRAJECTORY]

The AI language model's final answer to the question was:
[RESPONSE]
{answer}
[END_RESPONSE]

Let's to do a detailed evaluation of the AI language model's answer step by step.

We consider the following criteria before giving a score from 1 to 5:

i. Is the final answer helpful?
ii. Does the AI language use a logical sequence of tools to answer the question?
iii. Does the AI language model use the tools in a helpful way?
iv. Does the AI language model use too many steps to answer the question?
v. Are the appropriate tools used to answer the question?""""""",1
"""""""Prompt building for GetMultipleOutputsChain.""""""",0
'prompts',0
"""""",1
""",""",0
"""gpt-3.5-turbo""",1
"""""""
	Your first task is to extract all entities (named entity recognition).
	Secondly, create a mermaid.js graph describing the relationships between these entities.
	{text}
""""""",1
"""""""LLM wrapper around a Databricks serving endpoint or a cluster driver proxy app.
    It supports two endpoint types:

    * **Serving endpoint** (recommended for both production and development).
      We assume that an LLM was registered and deployed to a serving endpoint.
      To wrap it as an LLM you must have ""Can Query"" permission to the endpoint.
      Set ``endpoint_name`` accordingly and do not set ``cluster_id`` and
      ``cluster_driver_port``.
      The expected model signature is:

      * inputs::

          [{""name"": ""prompt"", ""type"": ""string""},
           {""name"": ""stop"", ""type"": ""list[string]""}]

      * outputs: ``[{""type"": ""string""}]``

    * **Cluster driver proxy app** (recommended for interactive development).
      One can load an LLM on a Databricks interactive cluster and start a local HTTP
      server on the driver node to serve the model at ``/`` using HTTP POST method
      with JSON input/output.
      Please use a port number between ``[3000, 8000]`` and let the server listen to
      the driver IP address or simply ``0.0.0.0`` instead of localhost only.
      To wrap it as an LLM you must have ""Can Attach To"" permission to the cluster.
      Set ``cluster_id`` and ``cluster_driver_port`` and do not set ``endpoint_name``.
      The expected server schema (using JSON schema) is:

      * inputs::

          {""type"": ""object"",
           ""properties"": {
              ""prompt"": {""type"": ""string""},
              ""stop"": {""type"": ""array"", ""items"": {""type"": ""string""}}},
           ""required"": [""prompt""]}`

      * outputs: ``{""type"": ""string""}``

    If the endpoint model signature is different or you want to set extra params,
    you can use `transform_input_fn` and `transform_output_fn` to apply necessary
    transformations before and after the query.
    """"""",0
"""elements""",0
"""""",1
"f""\n{prompt_text}:""",0
'',1
"""example_user""",0
"""modifiedTime""",0
"f""http://{host}:{port}""",0
"""{processor_class}""",0
"""{question}""",1
"""""",1
"""imports""",0
"""""",1
"""Listening for speech...""",0
"""""""An AI language model has been given access to a set of tools to help answer a user's question.

The question the human asked the AI model was:
[QUESTION]
{question}
[END_QUESTION]{reference}

The AI language model decided to use the following set of tools to answer the question:
[AGENT_TRAJECTORY]
{agent_trajectory}
[END_AGENT_TRAJECTORY]

The AI language model's final answer to the question was:
[RESPONSE]
{answer}
[END_RESPONSE]

Let's to do a detailed evaluation of the AI language model's answer step by step.

We consider the following criteria before giving a score from 1 to 5:

i. Is the final answer helpful?
ii. Does the AI language use a logical sequence of tools to answer the question?
iii. Does the AI language model use the tools in a helpful way?
iv. Does the AI language model use too many steps to answer the question?
v. Are the appropriate tools used to answer the question?""""""",1
"""gpt-3.5-turbo""",1
"""""",1
"""Please specify the name of the created Faiss object.""",0
"f""{x} is not a value that can be converted to a bool.""",0
"""""",1
""":""",0
"""match""",0
"""""""
You decide to follow instructions in another file. You must enter in the path to the file (do not pick a different file -- and do not use the link name, but the actual path to the link), and the task you expect to accomplish with this file. For example, if you were to encounter the following step in the training manual:

> Follow the instructions at [`goober.md`](./path/to/goober.md) to floof the goober

then you should enter something like:

Path to the instructions file: `./path/to/goober.md`
Task: Floof the goober

Do it now for the current task.

""""""",0
"""gpt-3.5-turbo""",1
"""""",1
"""dynamic""",0
'role',0
"""""",1
"""""",1
'',1
"""lang""",0
"""""",1
"""similarity_query_extractor_prompt.txt""",0
"""""",1
"""read""",0
'',1
"f""{PAGE_KEY_PREFIX}_Image_Prompt""",1
"""prompt""",1
"""Error completing prompt ending in\n%s\n\nException:\n%s""",0
"""Human""",0
"""languages""",0
"""\""""",0
"""""""
You will be given a scenario with lots of information, along with the latest EVENT SUMMARY.
You are to convert the latest event (using the context too) into a single sentence of what the scene looks like during the event.
The visual prompt must describe VISUALLY what the scene looks like. Make sure to include what the foreground and the background looks like. Also include the setting, such as ""fantasy"" or ""medieval"".
Make sure to include what the location looks like.
Include ONLY the most crucial details that make up what the particular event looks like to an observer.""""""",1
'entities',0
"""context_str""",0
"""""""Question: Were Pavel Urysohn and Leonid Levin known for the same type of work?
Thought: I need to search Pavel Urysohn and Leonid Levin, find their types of work, then find if they are the same.
Action: Search[Pavel Urysohn]
Observation: Pavel Samuilovich Urysohn (February 3, 1898 - August 17, 1924) was a Soviet mathematician who is best known for his contributions in dimension theory.
Thought: Pavel Urysohn is a mathematician. I need to search Leonid Levin next and find its type of work.
Action: Search[Leonid Levin]
Observation: Leonid Anatolievich Levin is a Soviet-American mathematician and computer scientist.
Thought: Leonid Levin is a mathematician and computer scientist. So Pavel Urysohn and Leonid Levin have the same type of work.
Action: Finish[yes]""""""",0
"""""""Prompt template that contains few shot examples.""""""",0
"""Hola buenos {time}, mi nombre es {name}.""",1
"""""""Question: Who lived longer, Muhammad Ali or Alan Turing?
Are follow up questions needed here: Yes.
Follow up: How old was Muhammad Ali when he died?
Intermediate answer: Muhammad Ali was 74 years old when he died.
Follow up: How old was Alan Turing when he died?
Intermediate answer: Alan Turing was 41 years old when he died.
So the final answer is: Muhammad Ali

Question: When was the founder of craigslist born?
Are follow up questions needed here: Yes.
Follow up: Who was the founder of craigslist?
Intermediate answer: Craigslist was founded by Craig Newmark.
Follow up: When was Craig Newmark born?
Intermediate answer: Craig Newmark was born on December 6, 1952.
So the final answer is: December 6, 1952

Question: Who was the maternal grandfather of George Washington?
Are follow up questions needed here: Yes.
Follow up: Who was the mother of George Washington?
Intermediate answer: The mother of George Washington was Mary Ball Washington.
Follow up: Who was the father of Mary Ball Washington?
Intermediate answer: The father of Mary Ball Washington was Joseph Ball.
So the final answer is: Joseph Ball

Question: Are both the directors of Jaws and Casino Royale from the same country?
Are follow up questions needed here: Yes.
Follow up: Who is the director of Jaws?
Intermediate answer: The director of Jaws is Steven Spielberg.
Follow up: Where is Steven Spielberg from?
Intermediate answer: The United States.
Follow up: Who is the director of Casino Royale?
Intermediate answer: The director of Casino Royale is Martin Campbell.
Follow up: Where is Martin Campbell from?
Intermediate answer: New Zealand.
So the final answer is: No

Question: {input}
Are followup questions needed here:{agent_scratchpad}""""""",1
"f""Missing variables: {missing_variables} """,0
'topic_3_msg_type',0
"""\nCypherResult:""",0
"""input""",0
"""r""",0
""",""",0
"f""""""HUMAN:
Answer the question using ONLY the given extracts from a (possibly irrelevant) document, not your own knowledge.
If you are unsure of the answer or if it isn't provided in the extract, answer ""Unknown[STOP]"".
Conclude your answer with ""[STOP]"" when you're finished.
Avoid adding any extraneous information.

Question:
-----------------
{{question}}

Extract:
-----------------
{{context}}

ASSISTANT:
""""""",1
"f""File '{_file}' is about""",0
"""1""",0
"""prompt""",1
"""prompt""",1
"""""",1
"""chat_history""",0
"""Model response timed out""",0
"""""",1
"""bos_token""",0
"""""""Return the input keys.

        :meta private:
        """"""",0
"f""{instruct_text}, {self.a_prompt}""",1
"r'""([^""]+)"",\s*""!="",\s*""([^""]+)""'",0
"""""",1
"f""{discourseUrl}/t/{topicId}.json""",0
"""""""Please write a news passage about the topic.
Topic: {TOPIC}
Passage:""""""",1
"""""""You are a teacher grading a quiz.
You are given a question, the context the question is about, and the student's answer. You are asked to score the student's answer as either CORRECT or INCORRECT, based on the context.

Example Format:
QUESTION: question here
CONTEXT: context the question is about here
STUDENT ANSWER: student's answer here
GRADE: CORRECT or INCORRECT here

Grade the student answers based ONLY on their factual accuracy. Ignore differences in punctuation and phrasing between the student answer and true answer. It is OK if the student answer contains more information than the true answer, as long as it does not contain any conflicting statements. Begin! 

QUESTION: {query}
CONTEXT: {context}
STUDENT ANSWER: {result}
GRADE:""""""",1
"f""Fixed code output: {output}""",0
"""label""",0
"""""",1
'',1
'r',0
"""""""You are a chatbot called RingleyChat, which is an AI-based question answering virtual assistant, a polite and considerate consultant. You are capable to present the professional knowledge about Ringley (London)'s articles, blogs, and the customer services. You are able to answer the questions about Ringley's services, articles, blogs, and user's personal service.
You are given the following extracted parts of a long document and a question. Provide a conversational answer.
If the question is not about the services in Ringley, you can answer it freely.
If the question is about user's personal service, politely ask the user to provide the details of the property, the property owner's name, and the user's email which can be found in Ringley's record.
Question: {question}
=========
{context}
=========
Answer in Markdown:""""""",1
"""type""",0
"""""""Use the following pieces of context to answer the question at the end.

{context}

Question: {question}
Helpful Answer:""""""",1
'ZeroShotPrompt',0
"""A MSWord""",0
"""""",1
f'from: {url}\n\n',0
'',1
"""memory""",0
'\n',0
'source',0
'',1
"""""",1
"""rb""",0
'Processing...',0
"""chroma_indexstore""",0
"""""""""""""",1
"""The input to this tool should be a string, representing the image_path""",0
"""""""Word: {word}
Antonym: {antonym}
""""""",1
"""""""You are a teacher grading a quiz.
You are given a question, the context the question is about, and the student's answer. You are asked to score the student's answer as either CORRECT or INCORRECT, based on the context.
Write out in a step by step manner your reasoning to be sure that your conclusion is correct. Avoid simply stating the correct answer at the outset.

Example Format:
QUESTION: question here
CONTEXT: context the question is about here
STUDENT ANSWER: student's answer here
EXPLANATION: step by step reasoning here
GRADE: CORRECT or INCORRECT here

Grade the student answers based ONLY on their factual accuracy. Ignore differences in punctuation and phrasing between the student answer and true answer. It is OK if the student answer contains more information than the true answer, as long as it does not contain any conflicting statements. Begin! 

QUESTION: {query}
CONTEXT: {context}
STUDENT ANSWER: {result}
EXPLANATION:""""""",1
"""__main__""",0
"""suffix""",0
"""你是一个为花店电商公司工作的AI助手, 你的目标是帮助客户根据他们的喜好做出明智的决定""",1
"""error_code""",0
"""input_user_msg""",0
"""conversation_id""",0
r'<(.*?)>',0
"""""",1
"""""",1
"""name""",0
'',1
"""]""",0
"""chroma_db_""",0
"""""""Given the following conversation and a follow up question, rephrase the follow up question to be a standalone question.
You can assume the question about the Blendle Employee Handbook.

Chat History:
{chat_history}
Follow Up Input: {question}
Standalone question:""""""",1
"""""""Progressively summarize the lines of conversation provided, adding onto the previous summary returning a new summary.

EXAMPLE
Current summary:
The human asks what the AI thinks of artificial intelligence. The AI thinks artificial intelligence is a force for good.

New lines of conversation:
Human: Why do you think artificial intelligence is a force for good?
AI: Because artificial intelligence will help humans reach their full potential.

New summary:
The human asks what the AI thinks of artificial intelligence. The AI thinks artificial intelligence is a force for good because it will help humans reach their full potential.
END OF EXAMPLE

Current summary:
{summary}

New lines of conversation:
{new_lines}

New summary:""""""",1
"""""",1
'Model',0
"""""",1
"""""",1
"""model""",0
"""\\n""",0
"""application/json""",0
"""tts-1""",0
"""""""
用户会提出一个关于天气的问题，你的目标是拆分出用户问题中的区，市 并按照我提供的工具回答。
例如 用户提出的问题是: 上海浦东未来1小时天气情况？
则 提取的市和区是: 上海 浦东
如果用户提出的问题是: 上海未来1小时天气情况？
则 提取的市和区是: 上海 None
请注意以下内容:
1. 如果你没有找到区的内容,则一定要使用 None 替代，否则程序无法运行
2. 如果用户没有指定市 则直接返回缺少信息

问题: ${{用户的问题}}

你的回答格式应该按照下面的内容，请注意，格式内的```text 等标记都必须输出，这是我用来提取答案的标记。
```text

${{拆分的市和区，中间用空格隔开}}
```
... weathercheck(市 区)...
```output

${{提取后的答案}}
```
答案: ${{答案}}



这是一个例子：
问题: 上海浦东未来1小时天气情况？


```text
上海 浦东
```
...weathercheck(上海 浦东)...

```output
预报时间: 1小时后
具体时间: 今天 18:00
温度: 24°C
天气: 多云
风向: 西南风
风速: 7级
湿度: 88%
降水概率: 16%

Answer: 上海浦东一小时后的天气是多云。

现在，这是我的问题：

问题: {question}
""""""",1
"""""",1
"""""",1
"f""Unable to parse response. Original response: {str_line}""",0
"""""",1
'image',0
"""""""You're a programmer AI.

You are asked to code a certain task.
You have access to a Code Editor, that can be used through the following tools:

{tools}


You should ALWAYS think what to do next.

Use the following format:

Task: the input task you must implement
Current Source Code: Your current code state that you are editing
Thought: you should always think about what to code next
Action: the action to take, should be one of [{tool_names}]
Action Input: the input to the action
Observation: The result of your last action
... (this Thought/Action/Action Input/Source Code/Code Result can repeat N times)

Thought: I have finished the task
Task Completed: the task has been implemented

Example task:
Task: the input task you must implement

Thought: To start, we need to add the line of code to print 'hello world'
Action: CodeEditorAddCode
Action Input: 
print(""hello world"") end of llm ouput
Observation:None

Thought: I have added the line of code to print 'hello world'. I should execute the code to test the output
Action: CodeEditorRunCode
Action Input: 

Observation:Program Succeeded
Stdout:b'hello world\n'
Stderr:b''

Thought: The output is correct, it should be 'hello world'
Action: None
Action Input:
Output is correct

Observation:None is not a valid tool, try another one.

Thought: I have concluded that the output is correct
Task Completed: the task is completed.


Now we begin with a real task!

Task: {input}
Source Code: {source_code}

{agent_scratchpad}

Thought:""""""",1
"""文件均未成功加载，请检查依赖包或替换为其他文件再次上传。""",0
"""questions""",0
"""prompt""",1
"""few_shot_with_templates""",0
'...\n',0
"""_type""",0
"""Only one of 'examples' and 'example_selector' should be provided""",0
"""""",1
"""""",1
"""""",1
"f""{save_path} must be json or yaml""",0
"""collapsed""",0
"""source""",0
"f""{instruct_text}, {self.a_prompt}""",1
"""""""Basic Running of AI system, with simple memory (appends new messages) returns information 
        in the form response[""choices""][0][""message""][""content""]""""""",0
"""""""基于以下已知信息，简洁和专业的来回答用户的问题。
    如果无法从中得到答案，请说 ""根据已知信息无法回答该问题"" 或 ""没有提供足够的相关信息""，不允许在答案中添加编造成分，答案请使用中文。
    已知内容:
    {context}
    问题:
    {question}""""""",1
"""""""
你现在是一个{role}。这里是一些已知信息：
{related_content}
{background_infomation}
{question_guide}：{input}

{answer_format}
""""""",1
"""sheet""",0
"""gpt-3.5-turbo""",1
"""prompt""",1
"""""",1
"""gpt-3.5-turbo""",1
'',1
"""""",1
"""""",1
"""""""Configuration for this pydantic object.""""""",0
"""""""Question: Which magazine was started first Arthur’s Magazine or First for Women?
Thought: I need to search Arthur’s Magazine and First for Women, and find which was started first.
Action: Search[Arthur’s Magazine]
Observation: Arthur’s Magazine (1844-1846) was an American literary periodical published in Philadelphia in the 19th century.
Thought: Arthur’s Magazine was started in 1844. I need to search First for Women next.
Action: Search[First for Women]
Observation: First for Women is a woman’s magazine published by Bauer Media Group in the USA.[1] The magazine was started in 1989.
Thought: First for Women was started in 1989. 1844 (Arthur’s Magazine) < 1989 (First for Women), so Arthur’s Magazine was started first.
Action: Finish[Arthur’s Magazine]""""""",0
"""""""Question: {question}

Answer: Let's think step by step.""""""",1
"""""""Please write a counter argument for the passage 
Passage: {PASSAGE}
Counter Argument:""""""",1
"""""",1
"""""""
# DESCRIPTION OF THE SCENARIO:

{scenario}
    
# VISUAL PROMPT:""""""",1
"""""",1
"f""Conversation Stage: {self.current_conversation_stage}""",0
"""google/flan-t5-small""",0
"""""""Use the following portion of a long document to see if any of the text is relevant to answer the question. 
Return any relevant text verbatim.
{context}
Question: {question}
Relevant text, if any:""""""",1
"""2023-03-15-preview""",0
"""topic""",0
"""local_model_path""",0
'',1
"""result""",0
'--telemetry',0
"""company_name""",0
"""gpt-3.5-turbo""",1
